level_5_sig_id,cell,plate,time,level_3_samples,samples_number,pert_type,pert_drug,targets,targets_number,dose,dose_float
DOSBIO002_NEU_24H:BRD-A13084692:3.33333,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K24,1,trt_cp,troglitazone,PPARG,1.0,3.33 uM,0.0
DOSBIO002_NEU_24H:BRD-A19037878:0.37037,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L04|DOSBIO002_NEU_24H_X2_B12:L04,2,trt_cp,BRD-A19037878,,0.0,0.37 uM,0.0
DOSBIO002_NEU_24H:BRD-A19037878:1.11111,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L03|DOSBIO002_NEU_24H_X2_B12:L03,2,trt_cp,BRD-A19037878,,0.0,1.11 uM,0.0
DOSBIO002_NEU_24H:BRD-A19037878:10,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K03|DOSBIO002_NEU_24H_X2_B12:K03,2,trt_cp,BRD-A19037878,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-A19037878:3.33333,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K04|DOSBIO002_NEU_24H_X2_B12:K04,2,trt_cp,BRD-A19037878,,0.0,3.33 uM,0.0
DOSBIO002_NEU_24H:BRD-A19500257:0.37037,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:J16|DOSBIO002_NEU_24H_X2_B12:J16,2,trt_cp,geldanamycin,HSP90AA1,1.0,0.37 uM,0.0
DOSBIO002_NEU_24H:BRD-A19500257:1.11111,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:J15|DOSBIO002_NEU_24H_X2_B12:J15,2,trt_cp,geldanamycin,HSP90AA1,1.0,1.11 uM,0.0
DOSBIO002_NEU_24H:BRD-A19500257:10,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I15|DOSBIO002_NEU_24H_X2_B12:I15,2,trt_cp,geldanamycin,HSP90AA1,1.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-A19500257:3.33333,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I16|DOSBIO002_NEU_24H_X2_B12:I16,2,trt_cp,geldanamycin,HSP90AA1,1.0,3.33 uM,0.0
DOSBIO002_NEU_24H:BRD-A75409952:0.37037,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P22|DOSBIO002_NEU_24H_X2_B12:P22,2,trt_cp,wortmannin,"PIK3CA, PIK3CG, PLK1",3.0,0.37 uM,0.0
DOSBIO002_NEU_24H:BRD-A75409952:1.11111,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P21|DOSBIO002_NEU_24H_X2_B12:P21,2,trt_cp,wortmannin,"PIK3CA, PIK3CG, PLK1",3.0,1.11 uM,0.0
DOSBIO002_NEU_24H:BRD-A75409952:10,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O21|DOSBIO002_NEU_24H_X2_B12:O21,2,trt_cp,wortmannin,"PIK3CA, PIK3CG, PLK1",3.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-A75409952:3.33333,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O22|DOSBIO002_NEU_24H_X2_B12:O22,2,trt_cp,wortmannin,"PIK3CA, PIK3CG, PLK1",3.0,3.33 uM,0.0
DOSBIO002_NEU_24H:BRD-A90490067:0.37037,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:F06|DOSBIO002_NEU_24H_X2_B12:F06,2,trt_cp,fulvestrant,ESR1,1.0,0.37 uM,0.0
DOSBIO002_NEU_24H:BRD-A90490067:1.11111,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:F05|DOSBIO002_NEU_24H_X2_B12:F05,2,trt_cp,fulvestrant,ESR1,1.0,1.11 uM,0.0
DOSBIO002_NEU_24H:BRD-A90490067:10,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E05|DOSBIO002_NEU_24H_X2_B12:E05,2,trt_cp,fulvestrant,ESR1,1.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-A90490067:3.33333,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E06|DOSBIO002_NEU_24H_X2_B12:E06,2,trt_cp,fulvestrant,ESR1,1.0,3.33 uM,0.0
DOSBIO002_NEU_24H:BRD-K00256608:10.1027,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K22|DOSBIO002_NEU_24H_X2_B12:K22,2,trt_cp,BRD-K00256608,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K00409771:9.75174,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G23|DOSBIO002_NEU_24H_X2_B12:G23,2,trt_cp,BRD-K00409771,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K00835201:10.2116,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E18|DOSBIO002_NEU_24H_X2_B12:E18,2,trt_cp,BRD-K00835201,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K00859238:10.0066,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I13|DOSBIO002_NEU_24H_X2_B12:I13,2,trt_cp,BRD-K00859238,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K01006500:10.0246,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G06|DOSBIO002_NEU_24H_X2_B12:G06,2,trt_cp,BRD-K01006500,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K01048110:10.001,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K02|DOSBIO002_NEU_24H_X2_B12:K02,2,trt_cp,BRD-K01048110,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K01477275:9.95417,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H22|DOSBIO002_NEU_24H_X2_B12:H22,2,trt_cp,BRD-K01477275,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K01497355:10.0526,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L08|DOSBIO002_NEU_24H_X2_B12:L08,2,trt_cp,BRD-K01497355,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K01877724:10.2487,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H05|DOSBIO002_NEU_24H_X2_B12:H05,2,trt_cp,BRD-K01877724,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K01981286:10.0287,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B15|DOSBIO002_NEU_24H_X2_B12:B15,2,trt_cp,BRD-K01981286,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K02117849:9.86744,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H17|DOSBIO002_NEU_24H_X2_B12:H17,2,trt_cp,BRD-K02117849,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K02409808:10.0218,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C22|DOSBIO002_NEU_24H_X2_B12:C22,2,trt_cp,BRD-K02409808,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K02665621:10.0427,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D09|DOSBIO002_NEU_24H_X2_B12:D09,2,trt_cp,BRD-K02665621,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K02882069:10.0786,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:M14|DOSBIO002_NEU_24H_X2_B12:M14,2,trt_cp,BRD-K02882069,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K02952507:10.0324,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N13|DOSBIO002_NEU_24H_X2_B12:N13,2,trt_cp,BRD-K02952507,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K03013810:10.0295,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I04|DOSBIO002_NEU_24H_X2_B12:I04,2,trt_cp,BRD-K03013810,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K03354784:10.0629,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D11|DOSBIO002_NEU_24H_X2_B12:D11,2,trt_cp,BRD-K03354784,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K03957451:9.94806,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:P23,1,trt_cp,BRD-K03957451,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K04025047:10.0099,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O12|DOSBIO002_NEU_24H_X2_B12:O12,2,trt_cp,BRD-K04025047,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K05353139:10.0061,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H01|DOSBIO002_NEU_24H_X2_B12:H01,2,trt_cp,BRD-K05353139,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K05778745:10.0323,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K15|DOSBIO002_NEU_24H_X2_B12:K15,2,trt_cp,BRD-K05778745,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K06718821:10.3101,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I10|DOSBIO002_NEU_24H_X2_B12:I10,2,trt_cp,BRD-K06718821,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K06816133:10.0289,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E11|DOSBIO002_NEU_24H_X2_B12:E11,2,trt_cp,BRD-K06816133,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K06898795:10.0721,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H13|DOSBIO002_NEU_24H_X2_B12:H13,2,trt_cp,BRD-K06898795,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K07666543:10.1683,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B11|DOSBIO002_NEU_24H_X2_B12:B11,2,trt_cp,BRD-K07666543,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K08251038:10.1126,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C20|DOSBIO002_NEU_24H_X2_B12:C20,2,trt_cp,BRD-K08251038,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K08443710:10.1646,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K18|DOSBIO002_NEU_24H_X2_B12:K18,2,trt_cp,BRD-K08443710,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K08982647:10.0254,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:J02|DOSBIO002_NEU_24H_X2_B12:J02,2,trt_cp,BRD-K08982647,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K09459434:9.91289,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:K10|DOSBIO002_NEU_24H_X2_B12:K10,2,trt_cp,BRD-K09459434,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K09640010:10.1032,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B19|DOSBIO002_NEU_24H_X2_B12:B19,2,trt_cp,BRD-K09640010,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K09824708:9.96644,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G13|DOSBIO002_NEU_24H_X2_B12:G13,2,trt_cp,BRD-K09824708,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K10211010:10.0569,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C11|DOSBIO002_NEU_24H_X2_B12:C11,2,trt_cp,BRD-K10211010,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K11088254:10.2478,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E19|DOSBIO002_NEU_24H_X2_B12:E19,2,trt_cp,BRD-K11088254,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K11359987:10.1336,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E14|DOSBIO002_NEU_24H_X2_B12:E14,2,trt_cp,BRD-K11359987,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K11977286:10.0269,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D19|DOSBIO002_NEU_24H_X2_B12:D19,2,trt_cp,BRD-K11977286,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K12124649:10.0725,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I11|DOSBIO002_NEU_24H_X2_B12:I11,2,trt_cp,BRD-K12124649,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K12411950:10.1375,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O20|DOSBIO002_NEU_24H_X2_B12:O20,2,trt_cp,BRD-K12411950,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K12916986:10.0279,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L06|DOSBIO002_NEU_24H_X2_B12:L06,2,trt_cp,BRD-K12916986,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K13559922:10.0387,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:A09|DOSBIO002_NEU_24H_X2_B12:A09,2,trt_cp,BRD-K13559922,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K14352739:10.1001,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C05|DOSBIO002_NEU_24H_X2_B12:C05,2,trt_cp,BRD-K14352739,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K14415573:9.85927,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B20|DOSBIO002_NEU_24H_X2_B12:B20,2,trt_cp,BRD-K14415573,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K15277331:10.1164,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:A23|DOSBIO002_NEU_24H_X2_B12:A23,2,trt_cp,BRD-K15277331,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K15524596:10.0448,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P03|DOSBIO002_NEU_24H_X2_B12:P03,2,trt_cp,BRD-K15524596,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K15918270:9.73936,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H18|DOSBIO002_NEU_24H_X2_B12:H18,2,trt_cp,BRD-K15918270,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K15973523:10.3583,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E20|DOSBIO002_NEU_24H_X2_B12:E20,2,trt_cp,BRD-K15973523,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K16714380:10.0318,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:A04|DOSBIO002_NEU_24H_X2_B12:A04,2,trt_cp,BRD-K16714380,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K16782389:9.90706,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D07|DOSBIO002_NEU_24H_X2_B12:D07,2,trt_cp,BRD-K16782389,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K16934333:9.97117,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G12|DOSBIO002_NEU_24H_X2_B12:G12,2,trt_cp,BRD-K16934333,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K17554130:10.0583,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D20|DOSBIO002_NEU_24H_X2_B12:D20,2,trt_cp,BRD-K17554130,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K18396390:9.77211,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G04|DOSBIO002_NEU_24H_X2_B12:G04,2,trt_cp,BRD-K18396390,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K18641148:9.85834,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L13|DOSBIO002_NEU_24H_X2_B12:L13,2,trt_cp,BRD-K18641148,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K18747403:10.0751,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I07|DOSBIO002_NEU_24H_X2_B12:I07,2,trt_cp,BRD-K18747403,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K18814836:10.019,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B04|DOSBIO002_NEU_24H_X2_B12:B04,2,trt_cp,BRD-K18814836,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K19198293:9.79693,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O23|DOSBIO002_NEU_24H_X2_B12:O23,2,trt_cp,BRD-K19198293,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K19390271:9.81225,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:F14|DOSBIO002_NEU_24H_X2_B12:F14,2,trt_cp,BRD-K19390271,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K19436903:9.79822,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D14|DOSBIO002_NEU_24H_X2_B12:D14,2,trt_cp,BRD-K19436903,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K20099363:10.9328,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I18|DOSBIO002_NEU_24H_X2_B12:I18,2,trt_cp,BRD-K20099363,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K20109053:10.0611,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C09|DOSBIO002_NEU_24H_X2_B12:C09,2,trt_cp,BRD-K20109053,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K20126873:10.2964,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C18|DOSBIO002_NEU_24H_X2_B12:C18,2,trt_cp,BRD-K20126873,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K20197338:10.0245,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G05|DOSBIO002_NEU_24H_X2_B12:G05,2,trt_cp,BRD-K20197338,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K20310932:9.97922,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D12|DOSBIO002_NEU_24H_X2_B12:D12,2,trt_cp,BRD-K20310932,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K20332840:9.94705,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E12|DOSBIO002_NEU_24H_X2_B12:E12,2,trt_cp,BRD-K20332840,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K21374126:10.4185,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:I23|DOSBIO002_NEU_24H_X2_B12:I23,2,trt_cp,BRD-K21374126,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K21498052:10.0597,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E09|DOSBIO002_NEU_24H_X2_B12:E09,2,trt_cp,BRD-K21498052,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K22052171:9.97874,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:A20|DOSBIO002_NEU_24H_X2_B12:A20,2,trt_cp,BRD-K22052171,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K22261046:10.4619,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:H04|DOSBIO002_NEU_24H_X2_B12:H04,2,trt_cp,BRD-K22261046,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K22563530:10.0026,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G22|DOSBIO002_NEU_24H_X2_B12:G22,2,trt_cp,SA-1456751,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K22912836:10.0162,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B13|DOSBIO002_NEU_24H_X2_B12:B13,2,trt_cp,BRD-K22912836,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K23050218:10.1328,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N15|DOSBIO002_NEU_24H_X2_B12:N15,2,trt_cp,BRD-K23050218,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K23564937:10.1488,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:J06|DOSBIO002_NEU_24H_X2_B12:J06,2,trt_cp,BRD-K23564937,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K23794511:10.0735,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O19|DOSBIO002_NEU_24H_X2_B12:O19,2,trt_cp,BRD-K23794511,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K23872111:10.1133,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:M15|DOSBIO002_NEU_24H_X2_B12:M15,2,trt_cp,BRD-K23872111,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K23958338:10.1456,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:F01|DOSBIO002_NEU_24H_X2_B12:F01,2,trt_cp,BRD-K23958338,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K25050358:9.9934,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:A15|DOSBIO002_NEU_24H_X2_B12:A15,2,trt_cp,BRD-K25050358,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K25379780:10.5212,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:G21|DOSBIO002_NEU_24H_X2_B12:G21,2,trt_cp,BRD-K25379780,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K25427024:10.0687,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:M12|DOSBIO002_NEU_24H_X2_B12:M12,2,trt_cp,BRD-K25427024,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K25828886:9.88105,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P13|DOSBIO002_NEU_24H_X2_B12:P13,2,trt_cp,BRD-K25828886,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K25990552:10.234,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:A03|DOSBIO002_NEU_24H_X2_B12:A03,2,trt_cp,BRD-K25990552,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K26626929:9.94142,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B24|DOSBIO002_NEU_24H_X2_B12:B24,2,trt_cp,BRD-K26626929,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K27305650:0.37037,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D24|DOSBIO002_NEU_24H_X2_B12:D24,2,trt_cp,LY-294002,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PLK1, PRKDC",7.0,0.37 uM,0.0
DOSBIO002_NEU_24H:BRD-K27305650:1.11111,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D23|DOSBIO002_NEU_24H_X2_B12:D23,2,trt_cp,LY-294002,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PLK1, PRKDC",7.0,1.11 uM,0.0
DOSBIO002_NEU_24H:BRD-K27305650:10,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C23|DOSBIO002_NEU_24H_X2_B12:C23,2,trt_cp,LY-294002,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PLK1, PRKDC",7.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K27305650:3.33333,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:C24|DOSBIO002_NEU_24H_X2_B12:C24,2,trt_cp,LY-294002,"MTOR, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PLK1, PRKDC",7.0,3.33 uM,0.0
DOSBIO002_NEU_24H:BRD-K27411973:10.0723,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L07|DOSBIO002_NEU_24H_X2_B12:L07,2,trt_cp,BRD-K27411973,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K27452198:9.86838,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L21|DOSBIO002_NEU_24H_X2_B12:L21,2,trt_cp,BRD-K27452198,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K27597389:10.129,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:J20|DOSBIO002_NEU_24H_X2_B12:J20,2,trt_cp,BRD-K27597389,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K27865298:10.0276,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:J07|DOSBIO002_NEU_24H_X2_B12:J07,2,trt_cp,BRD-K27865298,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K28138218:9.99031,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:E04|DOSBIO002_NEU_24H_X2_B12:E04,2,trt_cp,BRD-K28138218,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K28649955:10.2581,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:M04|DOSBIO002_NEU_24H_X2_B12:M04,2,trt_cp,BRD-K28649955,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K28841686:9.99078,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:B22|DOSBIO002_NEU_24H_X2_B12:B22,2,trt_cp,BRD-K28841686,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K29423519:9.37945,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O08|DOSBIO002_NEU_24H_X2_B12:O08,2,trt_cp,BRD-K29423519,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K30563708:9.63964,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:D02|DOSBIO002_NEU_24H_X2_B12:D02,2,trt_cp,BRD-K30563708,,0.0,10 uM,0.0
DOSBIO002_NEU_24H:BRD-K30633722:10.0927,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:F21|DOSBIO002_NEU_24H_X2_B12:F21,2,trt_cp,BRD-K30633722,,0.0,10 uM,0.0
