level_3_sample_id,cell,time,pert_type,pert_drug,dose
XPR032_U251MG.311_96H_X2_B38:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR032_U251MG.311_96H_X2_B38:E14,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:F21,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR032_U251MG.311_96H_X2_B38:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR032_U251MG.311_96H_X2_B38:H16,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR032_U251MG.311_96H_X2_B38:I09,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR032_U251MG.311_96H_X2_B38:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR032_U251MG.311_96H_X2_B38:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR032_U251MG.311_96H_X2_B38:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR032_U251MG.311_96H_X2_B38:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR032_U251MG.311_96H_X2_B38:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR032_U251MG.311_96H_X2_B38:K10,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:K20,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X2_B38:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR032_U251MG.311_96H_X2_B38:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR032_U251MG.311_96H_X2_B38:P03,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR032_U251MG.311_96H_X3_B38:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR032_U251MG.311_96H_X3_B38:D10,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR032_U251MG.311_96H_X3_B38:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR032_U251MG.311_96H_X3_B38:E14,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:F21,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:G09,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR032_U251MG.311_96H_X3_B38:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR032_U251MG.311_96H_X3_B38:H16,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR032_U251MG.311_96H_X3_B38:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR032_U251MG.311_96H_X3_B38:I09,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR032_U251MG.311_96H_X3_B38:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR032_U251MG.311_96H_X3_B38:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR032_U251MG.311_96H_X3_B38:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR032_U251MG.311_96H_X3_B38:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR032_U251MG.311_96H_X3_B38:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR032_U251MG.311_96H_X3_B38:K10,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:K20,U251MG,96 h,ctl_untrt,UnTrt,
XPR032_U251MG.311_96H_X3_B38:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR032_U251MG.311_96H_X3_B38:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR032_U251MG.311_96H_X3_B38:P03,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR033_U251MG.311_96H_X4_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR033_U251MG.311_96H_X4_B41:C13,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR033_U251MG.311_96H_X4_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR033_U251MG.311_96H_X4_B41:F01,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:G10,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR033_U251MG.311_96H_X4_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR033_U251MG.311_96H_X4_B41:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR033_U251MG.311_96H_X4_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR033_U251MG.311_96H_X4_B41:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR033_U251MG.311_96H_X4_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR033_U251MG.311_96H_X4_B41:I20,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR033_U251MG.311_96H_X4_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR033_U251MG.311_96H_X4_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR033_U251MG.311_96H_X4_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR033_U251MG.311_96H_X4_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR033_U251MG.311_96H_X4_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR033_U251MG.311_96H_X4_B41:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:N07,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X4_B41:N15,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR033_U251MG.311_96H_X5.A2_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR033_U251MG.311_96H_X5.A2_B41:C13,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR033_U251MG.311_96H_X5.A2_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR033_U251MG.311_96H_X5.A2_B41:F01,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR033_U251MG.311_96H_X5.A2_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR033_U251MG.311_96H_X5.A2_B41:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR033_U251MG.311_96H_X5.A2_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR033_U251MG.311_96H_X5.A2_B41:I20,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR033_U251MG.311_96H_X5.A2_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR033_U251MG.311_96H_X5.A2_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR033_U251MG.311_96H_X5.A2_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR033_U251MG.311_96H_X5.A2_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR033_U251MG.311_96H_X5.A2_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR033_U251MG.311_96H_X5.A2_B41:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:N07,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A2_B41:N15,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR033_U251MG.311_96H_X5.A3_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR033_U251MG.311_96H_X5.A3_B41:C13,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR033_U251MG.311_96H_X5.A3_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR033_U251MG.311_96H_X5.A3_B41:F01,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:G10,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR033_U251MG.311_96H_X5.A3_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR033_U251MG.311_96H_X5.A3_B41:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR033_U251MG.311_96H_X5.A3_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR033_U251MG.311_96H_X5.A3_B41:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR033_U251MG.311_96H_X5.A3_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR033_U251MG.311_96H_X5.A3_B41:I20,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR033_U251MG.311_96H_X5.A3_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR033_U251MG.311_96H_X5.A3_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR033_U251MG.311_96H_X5.A3_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR033_U251MG.311_96H_X5.A3_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR033_U251MG.311_96H_X5.A3_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR033_U251MG.311_96H_X5.A3_B41:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:N07,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5.A3_B41:N15,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR033_U251MG.311_96H_X5_B40:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR033_U251MG.311_96H_X5_B40:C13,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR033_U251MG.311_96H_X5_B40:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR033_U251MG.311_96H_X5_B40:F01,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:G10,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR033_U251MG.311_96H_X5_B40:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR033_U251MG.311_96H_X5_B40:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR033_U251MG.311_96H_X5_B40:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR033_U251MG.311_96H_X5_B40:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR033_U251MG.311_96H_X5_B40:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR033_U251MG.311_96H_X5_B40:I20,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR033_U251MG.311_96H_X5_B40:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR033_U251MG.311_96H_X5_B40:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR033_U251MG.311_96H_X5_B40:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR033_U251MG.311_96H_X5_B40:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR033_U251MG.311_96H_X5_B40:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR033_U251MG.311_96H_X5_B40:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:M03,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:N07,U251MG,96 h,ctl_untrt,UnTrt,
XPR033_U251MG.311_96H_X5_B40:N15,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:C09,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR034_U251MG.311_96H_X4_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR034_U251MG.311_96H_X4_B41:D09,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR034_U251MG.311_96H_X4_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR034_U251MG.311_96H_X4_B41:F10,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:F16,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:G14,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR034_U251MG.311_96H_X4_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR034_U251MG.311_96H_X4_B41:H13,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR034_U251MG.311_96H_X4_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR034_U251MG.311_96H_X4_B41:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR034_U251MG.311_96H_X4_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR034_U251MG.311_96H_X4_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR034_U251MG.311_96H_X4_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR034_U251MG.311_96H_X4_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR034_U251MG.311_96H_X4_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR034_U251MG.311_96H_X4_B41:K12,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X4_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR034_U251MG.311_96H_X4_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR034_U251MG.311_96H_X4_B41:O05,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:C09,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR034_U251MG.311_96H_X5.L2_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR034_U251MG.311_96H_X5.L2_B41:D09,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR034_U251MG.311_96H_X5.L2_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR034_U251MG.311_96H_X5.L2_B41:F10,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:F16,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:G14,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR034_U251MG.311_96H_X5.L2_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR034_U251MG.311_96H_X5.L2_B41:H13,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR034_U251MG.311_96H_X5.L2_B41:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR034_U251MG.311_96H_X5.L2_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR034_U251MG.311_96H_X5.L2_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR034_U251MG.311_96H_X5.L2_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR034_U251MG.311_96H_X5.L2_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR034_U251MG.311_96H_X5.L2_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR034_U251MG.311_96H_X5.L2_B41:K12,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X5.L2_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR034_U251MG.311_96H_X5.L2_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR034_U251MG.311_96H_X5.L2_B41:O05,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:C09,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR034_U251MG.311_96H_X6_B40:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR034_U251MG.311_96H_X6_B40:D09,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR034_U251MG.311_96H_X6_B40:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR034_U251MG.311_96H_X6_B40:F10,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:F16,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:G14,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR034_U251MG.311_96H_X6_B40:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR034_U251MG.311_96H_X6_B40:H13,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR034_U251MG.311_96H_X6_B40:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR034_U251MG.311_96H_X6_B40:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR034_U251MG.311_96H_X6_B40:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR034_U251MG.311_96H_X6_B40:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR034_U251MG.311_96H_X6_B40:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR034_U251MG.311_96H_X6_B40:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR034_U251MG.311_96H_X6_B40:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR034_U251MG.311_96H_X6_B40:K12,U251MG,96 h,ctl_untrt,UnTrt,
XPR034_U251MG.311_96H_X6_B40:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR034_U251MG.311_96H_X6_B40:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR034_U251MG.311_96H_X6_B40:O05,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:C08,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:C10,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR035_U251MG.311_96H_X4.A2_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR035_U251MG.311_96H_X4.A2_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR035_U251MG.311_96H_X4.A2_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR035_U251MG.311_96H_X4.A2_B41:D18,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:E21,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:F09,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR035_U251MG.311_96H_X4.A2_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR035_U251MG.311_96H_X4.A2_B41:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR035_U251MG.311_96H_X4.A2_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR035_U251MG.311_96H_X4.A2_B41:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR035_U251MG.311_96H_X4.A2_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR035_U251MG.311_96H_X4.A2_B41:J08,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR035_U251MG.311_96H_X4.A2_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR035_U251MG.311_96H_X4.A2_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR035_U251MG.311_96H_X4.A2_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR035_U251MG.311_96H_X4.A2_B41:K23,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X4.A2_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR035_U251MG.311_96H_X4.A2_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR035_U251MG.311_96H_X4.A2_B41:P21,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:C08,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:C10,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR035_U251MG.311_96H_X5_B41:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR035_U251MG.311_96H_X5_B41:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR035_U251MG.311_96H_X5_B41:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR035_U251MG.311_96H_X5_B41:D18,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:E21,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:F09,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR035_U251MG.311_96H_X5_B41:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR035_U251MG.311_96H_X5_B41:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR035_U251MG.311_96H_X5_B41:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR035_U251MG.311_96H_X5_B41:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR035_U251MG.311_96H_X5_B41:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR035_U251MG.311_96H_X5_B41:J08,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR035_U251MG.311_96H_X5_B41:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR035_U251MG.311_96H_X5_B41:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR035_U251MG.311_96H_X5_B41:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR035_U251MG.311_96H_X5_B41:K23,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X5_B41:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR035_U251MG.311_96H_X5_B41:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR035_U251MG.311_96H_X5_B41:P21,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X6_B40:C08,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X6_B40:C10,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X6_B40:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR035_U251MG.311_96H_X6_B40:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR035_U251MG.311_96H_X6_B40:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR035_U251MG.311_96H_X6_B40:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR035_U251MG.311_96H_X6_B40:D18,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X6_B40:E21,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X6_B40:F09,U251MG,96 h,ctl_untrt,UnTrt,
XPR035_U251MG.311_96H_X6_B40:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR035_U251MG.311_96H_X6_B40:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR035_U251MG.311_96H_X6_B40:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR035_U251MG.311_96H_X6_B40:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR035_U251MG.311_96H_X6_B40:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR035_U251MG.311_96H_X6_B40:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR035_U251MG.311_96H_X6_B40:J08,U251MG,96 h,ctl_untrt,UnTrt,
