,NEU_prg,pert_drug,targets,dose
DOSBIO002_NEU_24H:BRD-K43253317:9.93787,0.740581643408804,BRD-K43253317,,10 uM
DOSBIO002_NEU_24H:BRD-K43357772:9.94639,0.2778590521870234,BRD-K43357772,,10 uM
DOSBIO002_NEU_24H:BRD-K43540029:10.0137,0.3688692745721377,BRD-K43540029,,10 uM
DOSBIO002_NEU_24H:BRD-K43776433:9.95361,0.25797626409477714,BRD-K43776433,,10 uM
DOSBIO002_NEU_24H:BRD-K43842808:9.95095,0.9496613855028876,BRD-K43842808,,10 uM
DOSBIO002_NEU_24H:BRD-K43880650:9.82536,-0.17243184912462917,BRD-K43880650,,10 uM
DOSBIO002_NEU_24H:BRD-K44242139:10.0633,0.33845751367481797,BRD-K44242139,,10 uM
DOSBIO002_NEU_24H:BRD-K44366812:10.7319,0.9848442822391079,BRD-K44366812,,10 uM
DOSBIO002_NEU_24H:BRD-K44586044:10.0985,-0.9919388329678164,BRD-K44586044,,10 uM
DOSBIO002_NEU_24H:BRD-K44732214:10.0665,0.7510578484961806,BRD-K44732214,,10 uM
DOSBIO002_NEU_24H:BRD-K45466167:9.92512,0.6459731432728735,BRD-K45466167,,10 uM
DOSBIO002_NEU_24H:BRD-K45843042:9.85433,-0.31195520451267883,SA-419083,,10 uM
DOSBIO002_NEU_24H:BRD-K46047563:10.091,-0.27289894999093534,BRD-K46047563,,10 uM
DOSBIO002_NEU_24H:BRD-K46232974:10.265,0.05341152267175056,BRD-K46232974,,10 uM
DOSBIO002_NEU_24H:BRD-K47071092:10.0484,-0.05665926742371008,BRD-K47071092,,10 uM
DOSBIO002_NEU_24H:BRD-K47771675:9.83998,0.9525293970329323,BRD-K47771675,,10 uM
DOSBIO002_NEU_24H:BRD-K48296029:10.2333,0.12198144652201198,BRD-K48296029,,10 uM
DOSBIO002_NEU_24H:BRD-K48527688:10.0287,0.6591246762458891,BRD-K48527688,,10 uM
DOSBIO002_NEU_24H:BRD-K48598367:9.06315,1.2258057191126188,BRD-K48598367,,10 uM
DOSBIO002_NEU_24H:BRD-K48724570:9.9961,0.7744125743157978,BRD-K48724570,,10 uM
DOSBIO002_NEU_24H:BRD-K49417484:10.0386,0.49663495342784875,BRD-K49417484,,10 uM
DOSBIO002_NEU_24H:BRD-K49477330:10.016,0.1007190854039059,BRD-K49477330,,10 uM
DOSBIO002_NEU_24H:BRD-K49687221:9.54655,0.23179496990375792,BRD-K49687221,,10 uM
DOSBIO002_NEU_24H:BRD-K50131741:10.0882,1.0227586476560089,BRD-K50131741,,10 uM
DOSBIO002_NEU_24H:BRD-K51034923:10.1306,0.6730965006154315,BRD-K51034923,,10 uM
DOSBIO002_NEU_24H:BRD-K51329831:10.0348,0.02613938680225121,BRD-K51329831,,10 uM
DOSBIO002_NEU_24H:BRD-K52006320:9.22592,0.1493220588285497,BRD-K52006320,,10 uM
DOSBIO002_NEU_24H:BRD-K52577250:10.017,-0.16200738415600263,SA-1459291,,10 uM
DOSBIO002_NEU_24H:BRD-K54294645:10.0171,0.25186718622429444,BRD-K54294645,,10 uM
DOSBIO002_NEU_24H:BRD-K54335715:10.1853,0.27682717796426126,BRD-K54335715,,10 uM
DOSBIO002_NEU_24H:BRD-K54652275:10.0813,-0.22250987174391462,BRD-K54652275,,10 uM
DOSBIO002_NEU_24H:BRD-K54925167:10.012,0.5948449431058783,BRD-K54925167,,10 uM
DOSBIO002_NEU_24H:BRD-K55077180:10.2381,0.2266266485556513,BRD-K55077180,,10 uM
DOSBIO002_NEU_24H:BRD-K55149044:10,-0.018908696940972247,BRD-K55149044,,10 uM
DOSBIO002_NEU_24H:BRD-K55155550:10.089,-0.10279836624151262,BRD-K55155550,,10 uM
DOSBIO002_NEU_24H:BRD-K55194575:9.51498,0.5083416107691875,BRD-K55194575,,10 uM
DOSBIO002_NEU_24H:BRD-K55260239:9.93527,0.3820893216019625,BRD-K55260239,,10 uM
DOSBIO002_NEU_24H:BRD-K55878534:9.9298,0.23484035707932924,BRD-K55878534,,10 uM
DOSBIO002_NEU_24H:BRD-K56130969:10.0571,1.2644775795902528,BRD-K56130969,,10 uM
DOSBIO002_NEU_24H:BRD-K57073585:9.86554,0.6270897286841406,BRD-K57073585,,10 uM
DOSBIO002_NEU_24H:BRD-K57420195:10.121,-0.07750786714275237,BRD-K57420195,,10 uM
DOSBIO002_NEU_24H:BRD-K57638192:10.6296,0.873608071411418,BRD-K57638192,,10 uM
DOSBIO002_NEU_24H:BRD-K57962577:9.52041,0.20534068556057983,BRD-K57962577,,10 uM
DOSBIO002_NEU_24H:BRD-K58808184:9.81336,0.6286171253309087,BRD-K58808184,,10 uM
DOSBIO002_NEU_24H:BRD-K59341874:10.0069,0.1685161154205624,BRD-K59341874,,10 uM
DOSBIO002_NEU_24H:BRD-K59980440:10.0111,0.41664544228329065,SA-424763,,10 uM
DOSBIO002_NEU_24H:BRD-K60637442:10.0717,0.2875347326668106,BRD-K60637442,,10 uM
DOSBIO002_NEU_24H:BRD-K60836534:10.0181,0.5637288232162556,BRD-K60836534,,10 uM
DOSBIO002_NEU_24H:BRD-K61001510:9.98494,1.1075432659701534,BRD-K61001510,,10 uM
DOSBIO002_NEU_24H:BRD-K61753121:10.0904,0.37885054915618466,BRD-K61753121,,10 uM
DOSBIO002_NEU_24H:BRD-K62473229:9.93749,0.6494452973036664,BRD-K62473229,,10 uM
DOSBIO002_NEU_24H:BRD-K62919978:10.1501,0.48820309296213904,BRD-K62919978,,10 uM
DOSBIO002_NEU_24H:BRD-K63000292:9.94025,0.014310862766442122,BRD-K63000292,,10 uM
DOSBIO002_NEU_24H:BRD-K63158888:9.97077,0.9354416829637188,BRD-K63158888,,10 uM
DOSBIO002_NEU_24H:BRD-K63383460:10.0024,0.56903731245603,BRD-K63383460,,10 uM
DOSBIO002_NEU_24H:BRD-K63423329:10.1315,0.7291789066400213,BRD-K63423329,,10 uM
DOSBIO002_NEU_24H:BRD-K63455741:10.0765,-0.3502711315046291,BRD-K63455741,,10 uM
DOSBIO002_NEU_24H:BRD-K63671514:10.2501,-0.4881348730618135,BRD-K63671514,,10 uM
DOSBIO002_NEU_24H:BRD-K63827443:10.0737,1.2298588119165041,BRD-K63827443,,10 uM
DOSBIO002_NEU_24H:BRD-K63903580:10.0157,0.35096306917218545,BRD-K63903580,,10 uM
DOSBIO002_NEU_24H:BRD-K64062072:9.93557,0.4219602364173177,BRD-K64062072,,10 uM
DOSBIO002_NEU_24H:BRD-K64864583:10.0774,0.8213343927614655,BRD-K64864583,,10 uM
DOSBIO002_NEU_24H:BRD-K65373229:10.0453,0.055060199651032773,BRD-K65373229,,10 uM
DOSBIO002_NEU_24H:BRD-K65426421:10.0733,0.40075619496233517,BRD-K65426421,,10 uM
DOSBIO002_NEU_24H:BRD-K65657366:10.0406,-0.7165331464532332,BRD-K65657366,,10 uM
DOSBIO002_NEU_24H:BRD-K66658536:9.95069,0.2740243559803585,BRD-K66658536,,10 uM
DOSBIO002_NEU_24H:BRD-K66775134:9.9198,1.17946048079463,BRD-K66775134,,10 uM
DOSBIO002_NEU_24H:BRD-K67236950:10.6884,-0.441918535086696,BRD-K67236950,,10 uM
DOSBIO002_NEU_24H:BRD-K67498554:10.0683,0.22659511120281348,BRD-K67498554,,10 uM
DOSBIO002_NEU_24H:BRD-K68097207:10.0056,0.23902413552208474,BRD-K68097207,,10 uM
DOSBIO002_NEU_24H:BRD-K68326515:10.1579,0.8393797981986689,BRD-K68326515,,10 uM
DOSBIO002_NEU_24H:BRD-K68504618:9.92629,1.1162595467646383,BRD-K68504618,,10 uM
DOSBIO002_NEU_24H:BRD-K68682056:10.0319,0.35631038689079925,BRD-K68682056,,10 uM
DOSBIO002_NEU_24H:BRD-K69040870:10.1304,-0.008590269635912584,BRD-K69040870,,10 uM
DOSBIO002_NEU_24H:BRD-K69075782:9.93307,0.250674605265937,BRD-K69075782,,10 uM
DOSBIO002_NEU_24H:BRD-K69295800:9.69533,0.28830159838523,BRD-K69295800,,10 uM
DOSBIO002_NEU_24H:BRD-K69705756:9.21374,-0.06695255459289277,BRD-K69705756,,10 uM
DOSBIO002_NEU_24H:BRD-K69760878:9.88849,0.3411400059405449,BRD-K69760878,,10 uM
DOSBIO002_NEU_24H:BRD-K70983703:10.0005,0.6036658263393101,BRD-K70983703,,10 uM
DOSBIO002_NEU_24H:BRD-K71498541:9.9194,0.28143407012395505,BRD-K71498541,,10 uM
DOSBIO002_NEU_24H:BRD-K72267874:9.83323,0.08836417605373517,BRD-K72267874,,10 uM
DOSBIO002_NEU_24H:BRD-K72354054:9.86009,-0.25811835736010036,BRD-K72354054,,10 uM
DOSBIO002_NEU_24H:BRD-K73276569:10.2325,0.49946472961302424,BRD-K73276569,,10 uM
DOSBIO002_NEU_24H:BRD-K73400194:10.0231,0.187745255635021,BRD-K73400194,,10 uM
DOSBIO002_NEU_24H:BRD-K73876582:9.9748,-0.4060704249862484,BRD-K73876582,,10 uM
DOSBIO002_NEU_24H:BRD-K74316684:9.93637,0.2418279178907456,BRD-K74316684,,10 uM
DOSBIO002_NEU_24H:BRD-K74436011:10.0028,-0.374492037571702,BRD-K74436011,,10 uM
DOSBIO002_NEU_24H:BRD-K74461819:9.98767,0.1450744228328707,BRD-K74461819,,10 uM
DOSBIO002_NEU_24H:BRD-K74951051:9.2441,0.19271469945876157,BRD-K74951051,,10 uM
DOSBIO002_NEU_24H:BRD-K75264577:9.85359,0.42664471400391335,BRD-K75264577,,10 uM
DOSBIO002_NEU_24H:BRD-K75368232:10.0487,-0.3362054221955144,SA-1458306,,10 uM
DOSBIO002_NEU_24H:BRD-K76150323:10.1554,0.3404337304816756,BRD-K76150323,,10 uM
DOSBIO002_NEU_24H:BRD-K76636716:10.011,0.18381421366411765,BRD-K76636716,,10 uM
DOSBIO002_NEU_24H:BRD-K76856691:10.0453,0.6362668388394315,BRD-K76856691,,10 uM
DOSBIO002_NEU_24H:BRD-K77402297:10.0098,-0.559305401153065,BRD-K77402297,,10 uM
DOSBIO002_NEU_24H:BRD-K77629773:9.93611,0.15647674689363866,BRD-K77629773,,10 uM
DOSBIO002_NEU_24H:BRD-K77644833:10.2131,0.6616018817753917,BRD-K77644833,,10 uM
DOSBIO002_NEU_24H:BRD-K77750380:10.041,0.18102272350982818,BRD-K77750380,,10 uM
DOSBIO002_NEU_24H:BRD-K77793090:9.7484,-0.27520010083388613,BRD-K77793090,,10 uM
DOSBIO002_NEU_24H:BRD-K78018080:10.0075,0.05556381416920475,BRD-K78018080,,10 uM
DOSBIO002_NEU_24H:BRD-K78528600:9.88954,0.415097122895439,BRD-K78528600,,10 uM
DOSBIO002_NEU_24H:BRD-K79532217:10.3153,-0.4667796557576941,BRD-K79532217,,10 uM
DOSBIO002_NEU_24H:BRD-K79793579:10.0478,0.0077519122709300975,BRD-K79793579,,10 uM
DOSBIO002_NEU_24H:BRD-K80169513:9.9532,0.6540863290378189,BRD-K80169513,,10 uM
DOSBIO002_NEU_24H:BRD-K80171496:9.99304,0.045680384019781195,BRD-K80171496,,10 uM
DOSBIO002_NEU_24H:BRD-K80400482:10.2755,0.06507906371060096,BRD-K80400482,,10 uM
DOSBIO002_NEU_24H:BRD-K80553643:10.056,0.3619426298252335,BRD-K80553643,,10 uM
DOSBIO002_NEU_24H:BRD-K80579245:10.2036,0.8233642209174242,BRD-K80579245,,10 uM
DOSBIO002_NEU_24H:BRD-K80779790:10,0.5606268781583753,BRD-K80779790,,10 uM
DOSBIO002_NEU_24H:BRD-K81210389:10.4409,0.29133011425431715,BRD-K81210389,,10 uM
DOSBIO002_NEU_24H:BRD-K81218586:10.0825,0.33401291867448657,BRD-K81218586,,10 uM
DOSBIO002_NEU_24H:BRD-K81408913:9.98515,-0.10733583491544985,BRD-K81408913,,10 uM
DOSBIO002_NEU_24H:BRD-K81418486:0.37037,-0.47369082381982136,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",0.37 uM
DOSBIO002_NEU_24H:BRD-K81418486:1.11111,0.6263857175649975,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",1.11 uM
DOSBIO002_NEU_24H:BRD-K81418486:10,-0.19250895852276795,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",10 uM
DOSBIO002_NEU_24H:BRD-K81418486:3.33333,-0.5576106211163601,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",3.33 uM
DOSBIO002_NEU_24H:BRD-K82071478:10.0649,0.5032114228523684,BRD-K82071478,,10 uM
DOSBIO002_NEU_24H:BRD-K82462389:10.0985,0.14275505847522568,BRD-K82462389,,10 uM
DOSBIO002_NEU_24H:BRD-K82927587:10.249,-0.0796042574394831,BRD-K82927587,,10 uM
DOSBIO002_NEU_24H:BRD-K83631404:9.77076,0.21089207135557164,BRD-K83631404,,10 uM
DOSBIO002_NEU_24H:BRD-K84022666:9.98421,0.3020413510603141,SA-1463810,,10 uM
DOSBIO002_NEU_24H:BRD-K84024786:10.1004,0.4712120554756679,BRD-K84024786,,10 uM
DOSBIO002_NEU_24H:BRD-K84797952:10.0587,-0.06200481855732983,BRD-K84797952,,10 uM
DOSBIO002_NEU_24H:BRD-K85205404:10.0049,0.4647970418787299,BRD-K85205404,,10 uM
DOSBIO002_NEU_24H:BRD-K85236313:9.96618,0.6525133474796282,BRD-K85236313,,10 uM
DOSBIO002_NEU_24H:BRD-K85593835:9.99025,-0.9899701304655288,BRD-K85593835,,10 uM
DOSBIO002_NEU_24H:BRD-K85650383:9.72154,-0.1491420856113636,BRD-K85650383,,10 uM
DOSBIO002_NEU_24H:BRD-K85806228:10.0786,-0.04521011484747284,BRD-K85806228,,10 uM
DOSBIO002_NEU_24H:BRD-K86149906:10.1175,0.5935723259558272,BRD-K86149906,,10 uM
DOSBIO002_NEU_24H:BRD-K86618560:10.0312,0.5346692074984186,BRD-K86618560,,10 uM
DOSBIO002_NEU_24H:BRD-K87125912:9.98177,0.28136835724825865,BRD-K87125912,,10 uM
DOSBIO002_NEU_24H:BRD-K87313043:10.13,0.5750745989247179,BRD-K87313043,,10 uM
DOSBIO002_NEU_24H:BRD-K87536251:10.0242,0.578482636045852,BRD-K87536251,,10 uM
DOSBIO002_NEU_24H:BRD-K87838848:9.99211,-0.2878942538110551,BRD-K87838848,,10 uM
DOSBIO002_NEU_24H:BRD-K87864638:10.0472,0.24516089336957214,SA-1925996,,10 uM
DOSBIO002_NEU_24H:BRD-K88114920:10.0398,0.5093743569696235,BRD-K88114920,,10 uM
DOSBIO002_NEU_24H:BRD-K88373420:10.2049,0.6360807851914997,BRD-K88373420,,10 uM
DOSBIO002_NEU_24H:BRD-K88899793:10.1679,-0.018468179618481607,BRD-K88899793,,10 uM
DOSBIO002_NEU_24H:BRD-K89824424:9.82599,0.5028335094904121,BRD-K89824424,,10 uM
DOSBIO002_NEU_24H:BRD-K89994146:10.0654,0.09215506827112488,BRD-K89994146,,10 uM
DOSBIO002_NEU_24H:BRD-K90424352:10.0008,0.6994460894086902,BRD-K90424352,,10 uM
DOSBIO002_NEU_24H:BRD-K91063002:9.61428,0.3111802915613766,BRD-K91063002,,10 uM
DOSBIO002_NEU_24H:BRD-K91461129:10.0808,0.3271652324683232,BRD-K91461129,,10 uM
DOSBIO002_NEU_24H:BRD-K91663486:10.0833,0.22723372308495815,BRD-K91663486,,10 uM
DOSBIO002_NEU_24H:BRD-K91730835:10.0354,-0.05849555424745134,BRD-K91730835,,10 uM
DOSBIO002_NEU_24H:BRD-K91745259:10.0188,0.1860106943790531,BRD-K91745259,,10 uM
DOSBIO002_NEU_24H:BRD-K91834385:10.1018,0.8603776688293765,BRD-K91834385,,10 uM
DOSBIO002_NEU_24H:BRD-K91946056:10.036,0.28949254748527803,BRD-K91946056,,10 uM
DOSBIO002_NEU_24H:BRD-K92038420:9.98241,0.296000153382209,BRD-K92038420,,10 uM
DOSBIO002_NEU_24H:BRD-K92656786:9.98688,0.4535850502084944,BRD-K92656786,,10 uM
DOSBIO002_NEU_24H:BRD-K92993117:9.92655,-0.6836613730426009,BRD-K92993117,,10 uM
DOSBIO002_NEU_24H:BRD-K94193354:10.0481,-0.05906402897993063,BRD-K94193354,,10 uM
DOSBIO002_NEU_24H:BRD-K94740841:9.95697,0.07066929832685731,BRD-K94740841,,10 uM
DOSBIO002_NEU_24H:BRD-K95285735:10.6834,0.061044710734811915,BRD-K95285735,,10 uM
DOSBIO002_NEU_24H:BRD-K95582125:9.94315,0.447084994478988,BRD-K95582125,,10 uM
DOSBIO002_NEU_24H:BRD-K95786246:10.0503,0.12785599915741497,BRD-K95786246,,10 uM
DOSBIO002_NEU_24H:BRD-K97103850:10.049,1.4386816025845275,BRD-K97103850,,10 uM
DOSBIO002_NEU_24H:BRD-K97114030:10.1989,0.0218772406447795,BRD-K97114030,,10 uM
DOSBIO002_NEU_24H:BRD-K97318829:10.2248,0.7175237273307006,BRD-K97318829,,10 uM
DOSBIO002_NEU_24H:BRD-K97758158:10.1873,0.6406669958095897,BRD-K97758158,,10 uM
DOSBIO002_NEU_24H:BRD-K97873029:10.0145,0.6996507302950273,BRD-K97873029,,10 uM
DOSBIO002_NEU_24H:BRD-K97972722:10.2327,-0.11307425212039783,BRD-K97972722,,10 uM
DOSBIO002_NEU_24H:BRD-K98036459:10.0497,0.03555639242089953,BRD-K98036459,,10 uM
DOSBIO002_NEU_24H:BRD-K98437249:10.0411,0.36948614777278765,BRD-K98437249,,10 uM
DOSBIO002_NEU_24H:BRD-K98471960:10.0461,0.7577636858511475,BRD-K98471960,,10 uM
DOSBIO002_NEU_24H:BRD-K98624380:10.1901,0.48361452697666774,BRD-K98624380,,10 uM
DOSBIO002_NEU_24H:BRD-K98710661:10.0782,0.6156228971650514,BRD-K98710661,,10 uM
DOSBIO002_NEU_24H:BRD-K98850601:10.0457,0.8070297423534131,BRD-K98850601,,10 uM
DOSBIO002_NEU_24H:BRD-K98936959:10.027,1.101890075043507,BRD-K98936959,,10 uM
DOSBIO002_NEU_24H:BRD-K98945308:10.0074,-0.06111399067743595,BRD-K98945308,,10 uM
LJP007_NEU_24H:A03,-2.6158409887953082,vorinostat,"HDAC1, HDAC2, HDAC3, HDAC6, HDAC8",10 uM
LJP007_NEU_24H:A04,-0.893190848678592,tanespimycin,HSP90AA1,10 uM
LJP007_NEU_24H:A07,-0.7663359952556951,XMD-885,"LRRK2, MAPK7",10 uM
LJP007_NEU_24H:A08,-0.35012057663056845,XMD-885,"LRRK2, MAPK7",3.33 uM
LJP007_NEU_24H:A09,0.16810217990485493,XMD-885,"LRRK2, MAPK7",1.11 uM
LJP007_NEU_24H:A10,-0.5511141090592331,XMD-885,"LRRK2, MAPK7",0.37 uM
LJP007_NEU_24H:A11,-1.49145535999864,XMD-885,"LRRK2, MAPK7",0.12 uM
LJP007_NEU_24H:A12,0.44812784493442426,XMD-885,"LRRK2, MAPK7",0.04 uM
LJP007_NEU_24H:A13,-0.7766835795353593,amuvatinib,"FLT3, KIT, MET, PDGFRA",10 uM
LJP007_NEU_24H:A14,-0.5602359629320061,amuvatinib,"FLT3, KIT, MET, PDGFRA",3.33 uM
LJP007_NEU_24H:A15,0.6911946854636118,amuvatinib,"FLT3, KIT, MET, PDGFRA",1.11 uM
LJP007_NEU_24H:A16,0.20847624159869524,amuvatinib,"FLT3, KIT, MET, PDGFRA",0.37 uM
LJP007_NEU_24H:A17,-0.24774261366883477,amuvatinib,"FLT3, KIT, MET, PDGFRA",0.12 uM
LJP007_NEU_24H:A18,0.20262966277554192,amuvatinib,"FLT3, KIT, MET, PDGFRA",0.04 uM
LJP007_NEU_24H:A19,-0.07118029704381312,TPCA-1,IKBKB,10 uM
LJP007_NEU_24H:A20,-0.05882933924137501,TPCA-1,IKBKB,3.33 uM
LJP007_NEU_24H:A21,-0.44628989657171014,TPCA-1,IKBKB,1.11 uM
LJP007_NEU_24H:A22,-0.9534316174660453,TPCA-1,IKBKB,0.37 uM
LJP007_NEU_24H:A23,-0.6738930581889608,TPCA-1,IKBKB,0.12 uM
LJP007_NEU_24H:A24,0.33992344207519004,TPCA-1,IKBKB,0.04 uM
LJP007_NEU_24H:B03,-0.6004846945914744,sirolimus,"FKBP1A, MTOR",10 uM
LJP007_NEU_24H:B07,0.4614400257798684,ALW-II-49-7,DDR1,10 uM
LJP007_NEU_24H:B08,-0.49676690617414637,ALW-II-49-7,DDR1,3.33 uM
LJP007_NEU_24H:B09,-0.6058503550844093,ALW-II-49-7,DDR1,1.11 uM
LJP007_NEU_24H:B10,-0.0873743562749918,ALW-II-49-7,DDR1,0.37 uM
LJP007_NEU_24H:B11,0.6169471081902664,ALW-II-49-7,DDR1,0.12 uM
LJP007_NEU_24H:B13,-0.9340786602730036,tivantinib,MET,10 uM
LJP007_NEU_24H:B14,-0.6264970601891287,tivantinib,MET,3.33 uM
LJP007_NEU_24H:B15,0.14961514123876923,tivantinib,MET,1.11 uM
LJP007_NEU_24H:B16,-0.4037331623638637,tivantinib,MET,0.37 uM
LJP007_NEU_24H:B17,-0.041970663526564644,tivantinib,MET,0.12 uM
LJP007_NEU_24H:B18,-0.041223475218791855,tivantinib,MET,0.04 uM
LJP007_NEU_24H:B20,-1.2749307762838868,A-66,,3.33 uM
LJP007_NEU_24H:B21,-0.6612535110381627,A-66,,1.11 uM
LJP007_NEU_24H:B22,-0.5546116518287888,A-66,,0.37 uM
LJP007_NEU_24H:B23,-0.48160316349433924,A-66,,0.12 uM
LJP007_NEU_24H:B24,-1.240610178831648,A-66,,0.04 uM
LJP007_NEU_24H:C01,0.12044927288482787,tivozanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",10 uM
LJP007_NEU_24H:C02,0.2715128231177716,tivozanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",3.33 uM
LJP007_NEU_24H:C03,-0.3820914255779101,tivozanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",1.11 uM
LJP007_NEU_24H:C04,-0.106492670059239,tivozanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",0.37 uM
LJP007_NEU_24H:C05,-0.7711255825266354,tivozanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",0.12 uM
LJP007_NEU_24H:C06,-0.06573230452423318,tivozanib,"FLT1, FLT4, KDR, KIT, PDGFRA, PDGFRB",0.04 uM
LJP007_NEU_24H:C07,0.4106534206084149,SB-216763,GSK3B,10 uM
LJP007_NEU_24H:C08,-1.3240577917477823,SB-216763,GSK3B,3.33 uM
LJP007_NEU_24H:C09,-0.35866822349922817,SB-216763,GSK3B,1.11 uM
LJP007_NEU_24H:C10,-0.5897167951213471,SB-216763,GSK3B,0.37 uM
LJP007_NEU_24H:C11,-0.06534221423554731,SB-216763,GSK3B,0.12 uM
LJP007_NEU_24H:C12,-1.8378771536164464,SB-216763,GSK3B,0.04 uM
LJP007_NEU_24H:C13,0.11769540923513727,SAR-245409,,10 uM
LJP007_NEU_24H:C14,-0.3255473905353685,SAR-245409,,3.33 uM
LJP007_NEU_24H:C15,0.06562328752513434,SAR-245409,,1.11 uM
LJP007_NEU_24H:C16,-0.33518783713893585,SAR-245409,,0.37 uM
LJP007_NEU_24H:C17,0.09629445152969354,SAR-245409,,0.12 uM
LJP007_NEU_24H:C18,-0.5198930809032136,SAR-245409,,0.04 uM
LJP007_NEU_24H:D01,0.01597081919634641,SGI-1776,"FLT3, PIM1, PIM2, PIM3",10 uM
LJP007_NEU_24H:D02,0.7307762772752306,SGI-1776,"FLT3, PIM1, PIM2, PIM3",3.33 uM
LJP007_NEU_24H:D03,0.05094185991114347,SGI-1776,"FLT3, PIM1, PIM2, PIM3",1.11 uM
LJP007_NEU_24H:D04,-0.38480691659935695,SGI-1776,"FLT3, PIM1, PIM2, PIM3",0.37 uM
LJP007_NEU_24H:D05,-0.23039842315514464,SGI-1776,"FLT3, PIM1, PIM2, PIM3",0.12 uM
LJP007_NEU_24H:D06,-0.1637296745953239,SGI-1776,"FLT3, PIM1, PIM2, PIM3",0.04 uM
LJP007_NEU_24H:D07,0.0764804237169836,cabozantinib,"FLT3, KDR, KIT, MET, RET, TEK",10 uM
LJP007_NEU_24H:D08,0.738973617223513,cabozantinib,"FLT3, KDR, KIT, MET, RET, TEK",3.33 uM
LJP007_NEU_24H:D09,-0.6403417399144734,cabozantinib,"FLT3, KDR, KIT, MET, RET, TEK",1.11 uM
LJP007_NEU_24H:D10,0.9460431632482048,cabozantinib,"FLT3, KDR, KIT, MET, RET, TEK",0.37 uM
LJP007_NEU_24H:D11,-0.2662694896199335,cabozantinib,"FLT3, KDR, KIT, MET, RET, TEK",0.12 uM
LJP007_NEU_24H:D12,0.35541461579834666,cabozantinib,"FLT3, KDR, KIT, MET, RET, TEK",0.04 uM
LJP007_NEU_24H:D13,1.4671423937902062,BIX-02189,"MAP2K5, MAPK7",10 uM
LJP007_NEU_24H:D14,0.562918517380728,BIX-02189,"MAP2K5, MAPK7",3.33 uM
LJP007_NEU_24H:D15,-0.11620915556635969,BIX-02189,"MAP2K5, MAPK7",1.11 uM
LJP007_NEU_24H:D16,-0.28492397015568854,BIX-02189,"MAP2K5, MAPK7",0.37 uM
LJP007_NEU_24H:D17,-0.28600458332284234,BIX-02189,"MAP2K5, MAPK7",0.12 uM
LJP007_NEU_24H:D18,-0.35768888398917564,BIX-02189,"MAP2K5, MAPK7",0.04 uM
LJP007_NEU_24H:D19,-0.08746050408237276,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",10 uM
LJP007_NEU_24H:D20,1.201044201015368,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",3.33 uM
LJP007_NEU_24H:D21,0.5280564662128042,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",1.11 uM
LJP007_NEU_24H:D22,0.5147554655119747,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",0.37 uM
LJP007_NEU_24H:D23,0.39965318355281304,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",0.12 uM
LJP007_NEU_24H:D24,-0.02260338851088961,bosutinib,"ABL1, BCR, CAMK2G, HCK, LYN, SRC",0.04 uM
LJP007_NEU_24H:E01,-0.39213774891773623,GDC-0068,"AKT1, AKT2, AKT3",10 uM
LJP007_NEU_24H:E02,-0.7685248912917818,GDC-0068,"AKT1, AKT2, AKT3",3.33 uM
LJP007_NEU_24H:E03,-0.5452168382133045,GDC-0068,"AKT1, AKT2, AKT3",1.11 uM
LJP007_NEU_24H:E04,-0.8996385125252122,GDC-0068,"AKT1, AKT2, AKT3",0.37 uM
LJP007_NEU_24H:E05,-0.12342780231995454,GDC-0068,"AKT1, AKT2, AKT3",0.12 uM
LJP007_NEU_24H:E06,0.05148870025663636,GDC-0068,"AKT1, AKT2, AKT3",0.04 uM
LJP007_NEU_24H:E07,0.3586137563583163,OSI-930,"KDR, KIT",10 uM
LJP007_NEU_24H:E08,-0.25448460291815295,OSI-930,"KDR, KIT",3.33 uM
LJP007_NEU_24H:E09,-0.12915438505094445,OSI-930,"KDR, KIT",1.11 uM
LJP007_NEU_24H:E10,-0.888435733811997,OSI-930,"KDR, KIT",0.37 uM
LJP007_NEU_24H:E11,-0.6289171667285691,OSI-930,"KDR, KIT",0.12 uM
LJP007_NEU_24H:E12,0.33262970662317326,OSI-930,"KDR, KIT",0.04 uM
LJP007_NEU_24H:E13,-0.9817644950471609,AZ-628,"BRAF, RAF1",10 uM
LJP007_NEU_24H:E14,-0.8448587165773209,AZ-628,"BRAF, RAF1",3.33 uM
LJP007_NEU_24H:E15,0.43555794783512675,AZ-628,"BRAF, RAF1",1.11 uM
